"No.","Time","Source","Destination","Protocol","Length","Info"
"129","2.172180940","142.250.75.86","192.168.129.132","TLSv1.2","50220","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"130","2.173136711","192.168.129.132","142.250.75.86","TCP","54","40844  >  443 [ACK] Seq=1202 Ack=166386 Win=65535 Len=0"
"131","2.178041959","142.250.75.86","192.168.129.132","TLSv1.2","25470","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"132","2.178098251","192.168.129.132","142.250.75.86","TCP","54","40844  >  443 [ACK] Seq=1202 Ack=191802 Win=65535 Len=0"
"133","2.178262550","142.250.75.86","192.168.129.132","TLSv1.2","19822","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"134","2.178438624","142.250.75.86","192.168.129.132","TLSv1.2","19109","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"135","2.178548320","142.250.75.86","192.168.129.132","TLSv1.2","25470","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"136","2.178560049","192.168.129.132","142.250.75.86","TCP","54","40844  >  443 [ACK] Seq=1202 Ack=230625 Win=65535 Len=0"
"137","2.179080731","142.250.75.86","192.168.129.132","TLSv1.2","22870","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"138","2.181301837","192.168.129.132","142.250.75.86","TCP","54","40844  >  443 [ACK] Seq=1202 Ack=278857 Win=65535 Len=0"
"139","2.369502346","192.168.129.132","212.143.195.14","TLSv1.2","2286","Application Data"
"140","2.369892073","192.168.129.132","212.143.195.14","TLSv1.2","2092","Application Data"
"141","2.370143072","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=398719 Ack=9997 Win=64240 Len=0"
"142","2.370143403","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=398719 Ack=10769 Win=64240 Len=0"
"143","2.370143453","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=398719 Ack=12229 Win=64240 Len=0"
"144","2.370143499","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=398719 Ack=12807 Win=64240 Len=0"
"145","2.384924999","212.143.195.14","192.168.129.132","TLSv1.2","1525","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"146","2.385138493","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=400190 Win=65535 Len=0"
"147","2.386991995","212.143.195.14","192.168.129.132","TLSv1.2","31118","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"148","2.387112089","212.143.195.14","192.168.129.132","TLSv1.2","5702","Application Data, Application Data, Application Data, Application Data"
"149","2.389400852","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=436902 Win=65535 Len=0"
"150","2.390224311","212.143.195.14","192.168.129.132","TLSv1.2","22646","Application Data"
"151","2.390365536","212.143.195.14","192.168.129.132","TLSv1.2","22246","Application Data, Application Data, Application Data, Application Data"
"152","2.390521748","212.143.195.14","192.168.129.132","TLSv1.2","19509","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"153","2.391278108","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=501141 Win=65535 Len=0"
"154","2.391708459","212.143.195.14","192.168.129.132","TCP","1779","443  >  54820 [PSH, ACK] Seq=501141 Ack=12807 Win=64240 Len=1725 [TCP PDU reassembled in 156]"
"155","2.392365069","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=502866 Win=65535 Len=0"
"156","2.396958590","212.143.195.14","192.168.129.132","TLSv1.2","42414","Application Data, Application Data, Application Data, Application Data, Application Data"
"157","2.397031281","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=545226 Win=65535 Len=0"
"158","2.397245797","212.143.195.14","192.168.129.132","TLSv1.2","19822","Application Data, Application Data, Application Data"
"159","2.397330995","212.143.195.14","192.168.129.132","TLSv1.2","2165","Application Data, Application Data"
"160","2.397772230","212.143.195.14","192.168.129.132","TLSv1.2","42414","Application Data, Application Data, Application Data, Application Data, Application Data"
"161","2.398059565","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=609465 Win=65535 Len=0"
"162","2.398751503","212.143.195.14","192.168.129.132","TLSv1.2","31831","Application Data, Application Data, Application Data, Application Data, Application Data"
"163","2.399794513","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=641242 Win=65535 Len=0"
"164","2.403517493","212.143.195.14","192.168.129.132","TLSv1.2","24058","Application Data, Application Data, Application Data, Application Data, Application Data"
"165","2.403665196","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=665246 Win=65535 Len=0"
"166","2.403767835","212.143.195.14","192.168.129.132","TLSv1.2","19822","Application Data"
"167","2.403828554","212.143.195.14","192.168.129.132","TLSv1.2","14174","Application Data, Application Data, Application Data, Application Data"
"168","2.403845704","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=685014 Win=65535 Len=0"
"169","2.403875649","212.143.195.14","192.168.129.132","TCP","6401","443  >  54820 [PSH, ACK] Seq=699134 Ack=12807 Win=64240 Len=6347 [TCP PDU reassembled in 171]"
"170","2.403984808","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=705481 Win=65535 Len=0"
"171","2.404140444","212.143.195.14","192.168.129.132","TLSv1.2","24058","Application Data, Application Data, Application Data, Application Data"
"172","2.404517855","212.143.195.14","192.168.129.132","TLSv1.2","40289","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"173","2.404686481","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=769720 Win=65535 Len=0"
"174","2.405447400","212.143.195.14","192.168.129.132","TLSv1.2","42758","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"175","2.405482308","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=812424 Win=65535 Len=0"
"176","2.411006666","212.143.195.14","192.168.129.132","TLSv1.2","39590","Application Data, Application Data, Application Data, Application Data, Application Data"
"177","2.411160960","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=851960 Win=65535 Len=0"
"178","2.411454505","212.143.195.14","192.168.129.132","TLSv1.2","8526","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"179","2.411454796","212.143.195.14","192.168.129.132","TCP","15586","443  >  54820 [PSH, ACK] Seq=860432 Ack=12807 Win=64240 Len=15532 [TCP PDU reassembled in 182]"
"180","2.411529427","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=860432 Win=65535 Len=0"
"181","2.411677923","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=875964 Win=65535 Len=0"
"182","2.411788369","212.143.195.14","192.168.129.132","TLSv1.2","753","Application Data"
"183","2.412083962","212.143.195.14","192.168.129.132","TLSv1.2","39590","Application Data, Application Data, Application Data, Application Data, Application Data"
"184","2.412233841","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=916199 Win=65535 Len=0"
"185","2.412320436","212.143.195.14","192.168.129.132","TCP","8526","443  >  54820 [PSH, ACK] Seq=916199 Ack=12807 Win=64240 Len=8472 [TCP PDU reassembled in 186]"
"186","2.412320615","212.143.195.14","192.168.129.132","TLSv1.2","15586","Application Data, Application Data, Application Data, Application Data"
"187","2.412369586","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=940203 Win=65535 Len=0"
"188","2.413480436","212.143.195.14","192.168.129.132","TLSv1.2","20535","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"189","2.413621582","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=960684 Win=65535 Len=0"
"190","2.414289527","212.143.195.14","192.168.129.132","TLSv1.2","24058","Application Data"
"191","2.414351804","212.143.195.14","192.168.129.132","TLSv1.2","16998","Application Data, Application Data, Application Data, Application Data"
"192","2.414507465","212.143.195.14","192.168.129.132","TLSv1.2","19822","Application Data"
"193","2.414536117","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1001632 Win=65535 Len=0"
"194","2.414694433","212.143.195.14","192.168.129.132","TLSv1.2","3577","Application Data, Application Data, Application Data, Application Data"
"195","2.414864032","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1024923 Win=65535 Len=0"
"196","2.415129086","212.143.195.14","192.168.129.132","TCP","767","443  >  54820 [PSH, ACK] Seq=1024923 Ack=12807 Win=64240 Len=713 [TCP PDU reassembled in 197]"
"197","2.417731148","212.143.195.14","192.168.129.132","TLSv1.2","35354","Application Data, Application Data, Application Data, Application Data, Application Data"
"198","2.417895372","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1060936 Win=65535 Len=0"
"199","2.418169936","212.143.195.14","192.168.129.132","TCP","9938","443  >  54820 [PSH, ACK] Seq=1060936 Ack=12807 Win=64240 Len=9884 [TCP PDU reassembled in 201]"
"200","2.418728490","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1070820 Win=65535 Len=0"
"201","2.423822204","212.143.195.14","192.168.129.132","TLSv1.2","14174","Application Data"
"202","2.423865103","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1084940 Win=65535 Len=0"
"203","2.423982509","212.143.195.14","192.168.129.132","TLSv1.2","7114","Application Data, Application Data, Application Data, Application Data"
"204","2.423982821","212.143.195.14","192.168.129.132","TCP","9938","443  >  54820 [PSH, ACK] Seq=1092000 Ack=12807 Win=64240 Len=9884 [TCP PDU reassembled in 205]"
"205","2.424066650","212.143.195.14","192.168.129.132","TLSv1.2","9938","Application Data"
"206","2.424094980","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1111768 Win=65535 Len=0"
"207","2.424609049","212.143.195.14","192.168.129.132","TCP","8526","443  >  54820 [PSH, ACK] Seq=1111768 Ack=12807 Win=64240 Len=8472 [TCP PDU reassembled in 208]"
"208","2.424609261","212.143.195.14","192.168.129.132","TLSv1.2","21234","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"209","2.424720266","212.143.195.14","192.168.129.132","TCP","7813","443  >  54820 [PSH, ACK] Seq=1141420 Ack=12807 Win=64240 Len=7759 [TCP PDU reassembled in 210]"
"210","2.424720401","212.143.195.14","192.168.129.132","TLSv1.2","11908","Application Data"
"211","2.424738505","212.143.195.14","192.168.129.132","TLSv1.2","12762","Application Data, Application Data, Application Data, Application Data"
"212","2.425144854","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1173741 Win=65535 Len=0"
"213","2.428568027","192.168.129.132","142.250.75.86","TLSv1.2","221","Application Data"
"214","2.429172035","142.250.75.86","192.168.129.132","TCP","60","443  >  40844 [ACK] Seq=278857 Ack=1369 Win=64240 Len=0"
"215","2.429642114","212.143.195.14","192.168.129.132","TLSv1.2","35354","Application Data, Application Data, Application Data, Application Data, Application Data"
"216","2.429765161","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1209041 Win=65535 Len=0"
"217","2.429976451","212.143.195.14","192.168.129.132","TCP","8526","443  >  54820 [PSH, ACK] Seq=1209041 Ack=12807 Win=64240 Len=8472 [TCP PDU reassembled in 218]"
"218","2.429976728","212.143.195.14","192.168.129.132","TLSv1.2","20521","Application Data, Application Data, Application Data, Application Data, Application Data"
"219","2.430030663","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1217513 Win=65535 Len=0"
"220","2.430231266","212.143.195.14","192.168.129.132","TLSv1.2","35354","Application Data, Application Data, Application Data, Application Data, Application Data"
"221","2.430374923","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1273280 Win=65535 Len=0"
"222","2.430548533","212.143.195.14","192.168.129.132","TCP","8526","443  >  54820 [PSH, ACK] Seq=1273280 Ack=12807 Win=64240 Len=8472 [TCP PDU reassembled in 224]"
"223","2.430765836","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1281752 Win=65535 Len=0"
"224","2.430899759","212.143.195.14","192.168.129.132","TLSv1.2","36067","Application Data, Application Data, Application Data, Application Data, Application Data"
"225","2.431587705","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1317765 Win=65535 Len=0"
"226","2.435833807","212.143.195.14","192.168.129.132","TLSv1.2","32530","Application Data, Application Data, Application Data, Application Data, Application Data"
"227","2.435968752","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1350241 Win=65535 Len=0"
"228","2.436146715","212.143.195.14","192.168.129.132","TLSv1.2","15586","Application Data"
"229","2.436185835","212.143.195.14","192.168.129.132","TLSv1.2","9938","Application Data, Application Data, Application Data, Application Data"
"230","2.436205753","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1365773 Win=65535 Len=0"
"231","2.436185901","212.143.195.14","192.168.129.132","TCP","6401","443  >  54820 [PSH, ACK] Seq=1375657 Ack=12807 Win=64240 Len=6347 [TCP PDU reassembled in 232]"
"232","2.436575184","212.143.195.14","192.168.129.132","TLSv1.2","17574","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"233","2.436610394","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1399524 Win=65535 Len=0"
"234","2.436802948","212.143.195.14","192.168.129.132","TLSv1.2","15010","Application Data"
"235","2.436882392","212.143.195.14","192.168.129.132","TLSv1.2","15586","Application Data, Application Data, Application Data, Application Data"
"236","2.436967936","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1430012 Win=65535 Len=0"
"237","2.437115207","212.143.195.14","192.168.129.132","TLSv1.2","33805","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"238","2.437133564","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1463763 Win=65535 Len=0"
"239","2.437448611","212.143.195.14","192.168.129.132","TCP","1547","443  >  54820 [PSH, ACK] Seq=1463763 Ack=12807 Win=64240 Len=1493 [TCP PDU reassembled in 241]"
"240","2.437505448","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1465256 Win=65535 Len=0"
"241","2.439646391","212.143.195.14","192.168.129.132","TLSv1.2","14174","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"242","2.439759837","212.143.195.14","192.168.129.132","TCP","4290","443  >  54820 [PSH, ACK] Seq=1479376 Ack=12807 Win=64240 Len=4236 [TCP PDU reassembled in 244]"
"243","2.439759975","212.143.195.14","192.168.129.132","TCP","11350","443  >  54820 [PSH, ACK] Seq=1483612 Ack=12807 Win=64240 Len=11296 [TCP PDU reassembled in 244]"
"244","2.439812156","212.143.195.14","192.168.129.132","TLSv1.2","4290","Application Data"
"245","2.439812275","212.143.195.14","192.168.129.132","TCP","4290","443  >  54820 [PSH, ACK] Seq=1499144 Ack=12807 Win=64240 Len=4236 [TCP PDU reassembled in 250]"
"246","2.439824997","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1494908 Win=65535 Len=0"
"247","2.439986540","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1503380 Win=65535 Len=0"
"248","2.440009166","212.143.195.14","192.168.129.132","TCP","7114","443  >  54820 [PSH, ACK] Seq=1503380 Ack=12807 Win=64240 Len=7060 [TCP PDU reassembled in 250]"
"249","2.440086913","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1510440 Win=65535 Len=0"
"250","2.440171629","212.143.195.14","192.168.129.132","TLSv1.2","21234","Application Data, Application Data, Application Data, Application Data, Application Data"
"251","2.440595904","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1531620 Win=65535 Len=0"
"252","2.446570936","212.143.195.14","192.168.129.132","TLSv1.2","32530","Application Data, Application Data, Application Data, Application Data, Application Data"
"253","2.446721945","212.143.195.14","192.168.129.132","TCP","12762","443  >  54820 [PSH, ACK] Seq=1564096 Ack=12807 Win=64240 Len=12708 [TCP PDU reassembled in 255]"
"254","2.446825626","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1576804 Win=65535 Len=0"
"255","2.446864553","212.143.195.14","192.168.129.132","TLSv1.2","19109","Application Data, Application Data, Application Data, Application Data, Application Data"
"256","2.447063850","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1595859 Win=65535 Len=0"
"257","2.447485761","212.143.195.14","192.168.129.132","TLSv1.2","45238","Application Data, Application Data, Application Data, Application Data, Application Data"
"258","2.447582498","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1641043 Win=65535 Len=0"
"259","2.447584452","212.143.195.14","192.168.129.132","TLSv1.2","19109","Application Data, Application Data, Application Data, Application Data, Application Data"
"260","2.447751751","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1660098 Win=65535 Len=0"
"261","2.447966938","212.143.195.14","192.168.129.132","TCP","15600","443  >  54820 [PSH, ACK] Seq=1660098 Ack=12807 Win=64240 Len=15546 [TCP PDU reassembled in 263]"
"262","2.447995137","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1675644 Win=65535 Len=0"
"263","2.452397859","212.143.195.14","192.168.129.132","TLSv1.2","38178","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"264","2.452573462","212.143.195.14","192.168.129.132","TLSv1.2","15586","Application Data"
"265","2.452604853","212.143.195.14","192.168.129.132","TCP","10637","443  >  54820 [PSH, ACK] Seq=1729300 Ack=12807 Win=64240 Len=10583 [TCP PDU reassembled in 270]"
"266","2.452623037","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1713768 Win=65535 Len=0"
"267","2.452811144","142.250.75.86","192.168.129.132","TLSv1.2","7229","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"268","2.452872961","142.250.75.86","192.168.129.132","TLSv1.2","22646","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"269","2.452947341","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1739883 Win=65535 Len=0"
"270","2.453469850","212.143.195.14","192.168.129.132","TLSv1.2","38178","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"271","2.453514884","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1778007 Win=65535 Len=0"
"272","2.453640149","192.168.129.132","142.250.75.86","TCP","54","40844  >  443 [ACK] Seq=1369 Ack=308624 Win=65535 Len=0"
"273","2.453957703","212.143.195.14","192.168.129.132","TLSv1.2","17711","Application Data"
"274","2.454090413","142.250.75.86","192.168.129.132","TLSv1.2","9938","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"275","2.454090674","212.143.195.14","192.168.129.132","TCP","8512","443  >  54820 [PSH, ACK] Seq=1795664 Ack=12807 Win=64240 Len=8458 [TCP PDU reassembled in 280]"
"276","2.454129533","192.168.129.132","142.250.75.86","TCP","54","40844  >  443 [ACK] Seq=1369 Ack=318508 Win=65535 Len=0"
"277","2.454396323","142.250.75.86","192.168.129.132","TLSv1.2","4131","Application Data, Application Data, Application Data, Application Data"
"278","2.454425408","192.168.129.132","142.250.75.86","TCP","54","40844  >  443 [ACK] Seq=1369 Ack=322585 Win=65535 Len=0"
"279","2.454554179","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1804122 Win=65535 Len=0"
"280","2.454710718","212.143.195.14","192.168.129.132","TLSv1.2","15600","Application Data, Application Data, Application Data, Application Data"
"281","2.454784806","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1819668 Win=65535 Len=0"
"282","2.458019172","212.143.195.14","192.168.129.132","TLSv1.2","10075","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"283","2.458020605","142.250.75.86","192.168.129.132","TLSv1.2","93","Application Data"
"284","2.458090911","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=12807 Ack=1829689 Win=65535 Len=0"
"285","2.459220094","192.168.129.132","142.250.75.86","TLSv1.2","93","Application Data"
"286","2.459493439","142.250.75.86","192.168.129.132","TCP","60","443  >  40844 [ACK] Seq=322624 Ack=1408 Win=64240 Len=0"
"287","2.495950793","192.168.129.132","212.143.195.14","TLSv1.2","2286","Application Data"
"288","2.496352570","192.168.129.132","212.143.195.14","TLSv1.2","2173","Application Data"
"289","2.496593771","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=1829689 Ack=14267 Win=64240 Len=0"
"290","2.496594051","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=1829689 Ack=15039 Win=64240 Len=0"
"291","2.496594141","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=1829689 Ack=16499 Win=64240 Len=0"
"292","2.496594198","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=1829689 Ack=17158 Win=64240 Len=0"
"293","2.545520951","212.143.195.14","192.168.129.132","TLSv1.2","1555","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"294","2.545705849","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=17158 Ack=1831190 Win=65535 Len=0"
"295","4.456203846","192.168.129.132","142.250.75.86","TLSv1.2","221","Application Data"
"296","4.456857832","142.250.75.86","192.168.129.132","TCP","60","443  >  40844 [ACK] Seq=322624 Ack=1575 Win=64240 Len=0"
"297","4.477154863","142.250.75.86","192.168.129.132","TLSv1.2","15702","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"298","4.477567917","192.168.129.132","142.250.75.86","TCP","54","40844  >  443 [ACK] Seq=1575 Ack=338272 Win=65535 Len=0"
"299","4.478220645","142.250.75.86","192.168.129.132","TLSv1.2","19800","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"300","4.478499731","192.168.129.132","142.250.75.86","TCP","54","40844  >  443 [ACK] Seq=1575 Ack=358018 Win=65535 Len=0"
"301","4.481266122","192.168.129.132","142.250.75.86","TLSv1.2","93","Application Data"
"302","4.481779078","142.250.75.86","192.168.129.132","TCP","60","443  >  40844 [ACK] Seq=358018 Ack=1614 Win=64240 Len=0"
"303","4.482093685","192.168.129.132","142.250.75.86","TLSv1.2","89","Application Data"
"304","4.482284930","142.250.75.86","192.168.129.132","TCP","60","443  >  40844 [ACK] Seq=358018 Ack=1649 Win=64240 Len=0"
"305","4.615847102","192.168.129.132","212.143.195.14","TLSv1.2","2286","Application Data"
"306","4.616491699","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=1831190 Ack=18618 Win=64240 Len=0"
"307","4.616491918","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=1831190 Ack=19390 Win=64240 Len=0"
"308","4.616691260","192.168.129.132","212.143.195.14","TLSv1.2","2172","Application Data"
"309","4.617012511","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=1831190 Ack=20850 Win=64240 Len=0"
"310","4.617012759","212.143.195.14","192.168.129.132","TCP","60","443  >  54820 [ACK] Seq=1831190 Ack=21508 Win=64240 Len=0"
"311","4.629277199","212.143.195.14","192.168.129.132","TLSv1.2","1525","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"312","4.629629833","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=1832661 Win=65535 Len=0"
"313","4.630874107","212.143.195.14","192.168.129.132","TLSv1.2","36766","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"314","4.632241626","212.143.195.14","192.168.129.132","TLSv1.2","27581","Application Data"
"315","4.634890403","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=1896900 Win=65535 Len=0"
"316","4.635587694","212.143.195.14","192.168.129.132","TLSv1.2","1779","Application Data, Application Data"
"317","4.635955783","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=1898625 Win=65535 Len=0"
"318","4.640364001","212.143.195.14","192.168.129.132","TLSv1.2","24058","Application Data, Application Data, Application Data"
"319","4.640412777","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=1922629 Win=65535 Len=0"
"320","4.640500398","212.143.195.14","192.168.129.132","TLSv1.2","14174","Application Data, Application Data, Application Data, Application Data"
"321","4.640572992","212.143.195.14","192.168.129.132","TCP","4290","443  >  54820 [PSH, ACK] Seq=1936749 Ack=21508 Win=64240 Len=4236 [TCP PDU reassembled in 322]"
"322","4.640573110","212.143.195.14","192.168.129.132","TLSv1.2","21933","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"323","4.640926607","212.143.195.14","192.168.129.132","TLSv1.2","24058","Application Data"
"324","4.641179922","192.168.129.132","212.143.195.14","TCP","54","54820  >  443 [ACK] Seq=21508 Ack=1986868 Win=65535 Len=0"
"325","4.641989677","212.143.195.14","192.168.129.132","TLSv1.2","64293","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
