No.,Time,Length
558,2.270245575,113
559,2.27122101,111
560,2.276825235,643
561,2.276825604,643
562,2.27811947,99
563,2.28751474,643
564,2.28751512,643
565,2.287515297,643
566,2.290797545,110
567,2.291392606,99
568,2.306433397,675
569,2.306434205,675
570,2.307505525,99
571,2.324953554,122
572,2.329832845,675
573,2.331224942,99
574,2.336630542,1307
575,2.339769195,172
576,2.346610519,651
577,2.347856536,99
578,2.35172396,208
579,2.354072214,191
580,2.358607741,651
581,2.369046223,651
582,2.369931025,99
583,2.37975853,651
584,2.389808098,651
585,2.390571162,298
586,2.390612448,54
587,2.394477078,99
588,2.399530126,201
589,2.400817406,683
590,2.402396896,204
591,2.412312504,99
592,2.412312647,683
593,2.413770726,99
594,2.418939774,683
595,2.420362681,99
596,2.430019827,1003
597,2.442382925,206
598,2.452299522,999
599,2.454119801,99
600,2.4571631,196
601,2.45973421,198
602,2.465107991,1031
603,2.473398395,675
604,2.474356856,99
605,2.48158766,671
606,2.493270903,671
607,2.498028522,99
608,2.500660745,201
609,2.503052012,671
610,2.508993753,195
611,2.513341473,671
612,2.515640067,99
613,2.522318137,703
614,2.532237019,703
615,2.533359826,99
616,2.540558197,703
617,2.546402582,188
618,2.546542848,108
619,2.560292585,939
620,2.561292606,178
621,2.562095588,99
622,2.562539722,181
623,2.563468842,171
624,2.572427967,939
625,2.5957447,639
626,2.595745222,971
627,2.600534604,103
628,2.604815851,200
629,2.606835421,639
630,2.607787191,99
631,2.614155117,210
632,2.615978812,639
633,2.626688582,639
634,2.627730797,99
635,2.62815932,209
636,2.637013424,639
637,2.644523009,671
638,2.645808427,99
639,2.654957005,671
640,2.665977075,671
641,2.670238994,99
642,2.676371297,951
643,2.678296437,203
644,2.678598621,201
645,2.681484203,201
646,2.697905001,951
647,2.698814541,99
648,2.701401115,93
649,2.7045022,983
650,2.709566259,99
651,2.712543434,99
652,2.714514845,691
653,2.720147836,204
654,2.724827524,691
655,2.724827722,93
656,2.726136022,97
657,2.726627152,60
658,2.727081487,99
659,2.733635483,192
660,2.737091953,691
661,2.742947056,54
662,2.745548238,691
663,2.750499636,99
664,2.758294128,691
665,2.761478061,182
666,2.761699467,187
667,2.768378799,723
668,2.769195036,99
669,2.778288878,723
670,2.785682619,204
671,2.788505791,723
672,2.789480488,99
673,2.799387921,192
674,2.805822523,831
675,2.805822729,831
676,2.80709035,99
677,2.824906467,206
678,2.827397172,859
679,2.827397353,687
680,2.828752188,99
681,2.84257096,192
682,2.844686275,687
683,2.844686365,687
684,2.845217613,99
685,2.858471198,195
686,2.86159612,200
687,2.869720051,687
688,2.869720511,687
689,2.871480084,103
690,2.887255027,158
691,2.889226069,719
692,2.889226452,719
693,2.890128171,99
694,2.89397753,208
695,2.907287272,719
696,2.907287676,843
697,2.908005435,198
698,2.908512921,99
699,2.909606045,191
700,2.93211814,843
701,2.951021509,875
702,2.951022078,651
703,2.951881258,189
704,2.952940767,99
705,2.960550183,204
706,2.961712635,209
707,2.96829601,651
708,2.96829666,651
709,2.969936759,103
710,2.97140152,106
711,2.971402078,106
712,2.980119246,651
713,2.980119991,651
714,2.981242042,103
715,2.991153542,683
716,2.99279847,99
717,2.999848124,205
718,3.001309138,683
719,3.012266999,683
720,3.012987819,200
721,3.013655668,99
722,3.027439424,106
723,3.027439614,146
724,3.028343889,106
725,3.032432722,1295
726,3.042999319,703
727,3.044252517,99
728,3.052514217,699
729,3.054569362,99
730,3.055533115,99
731,3.058495637,196
732,3.060321965,699
733,3.065270876,200
734,3.067394381,210
735,3.070213761,699
736,3.071630612,99
737,3.080461959,215
738,3.080556963,699
739,3.091155618,731
740,3.092914789,99
741,3.109559254,731
742,3.118971745,201
743,3.121966768,731
744,3.123240355,99
745,3.132586876,839
746,3.132837548,202
747,3.144323679,839
748,3.145849427,99
749,3.154442288,871
750,3.163829624,739
751,3.164656924,99
752,3.17428028,204
753,3.174619026,735
754,3.176246629,208
755,3.189639439,207
756,3.191226606,735
757,3.192493494,99
758,3.20143728,735
759,3.201912593,212
760,3.210635459,187
761,3.211389241,735
762,3.222000135,767
763,3.223104558,99
764,3.233536089,767
765,3.245082,767
766,3.257295193,779
767,3.25981587,99
768,3.263904952,775
769,3.265846986,212
770,3.266237369,195
771,3.266924538,197
772,3.26740736,99
773,3.27434618,807
774,3.289290866,631
775,3.290374044,99
776,3.294839044,197
777,3.295769572,631
778,3.30529069,192
779,3.305492545,631
780,3.306259769,99
781,3.315958283,631
782,3.325976121,631
783,3.327083488,99
784,3.336574431,663
785,3.34457166,663
786,3.345716424,99
787,3.35555297,663
788,3.35693136,192
789,3.359429224,99
790,3.36366954,99
791,3.364344343,195
792,3.365624034,196
793,3.3682477,879
794,3.375600535,879
795,3.376707603,99
796,3.395591878,911
797,3.399958108,197
798,3.405149378,719
799,3.40703927,99
800,3.415194681,199
801,3.419297367,719
802,3.428524836,719
803,3.433509495,99
804,3.437019889,719
805,3.449012943,719
806,3.450119979,99
807,3.456489116,198
808,3.459563758,751
809,3.461099184,93
810,3.461140583,54
811,3.465478191,197
812,3.466142877,194
813,3.468418846,751
814,3.46841948,751
815,3.469351345,99
816,3.476682757,199
817,3.488172125,995
818,3.489222078,99
819,3.505960039,995
820,3.517027328,203
821,3.531255654,1023
822,3.531256046,627
823,3.531256221,627
824,3.533281634,204
825,3.533682985,99
826,3.533905241,99
827,3.55003997,627
828,3.550040528,627
829,3.551605175,99
830,3.558130225,108
831,3.568780931,627
832,3.568781214,659
833,3.569683338,191
834,3.570014994,99
835,3.571830815,190
836,3.583279285,183
837,3.592550947,659
838,3.592551507,659
839,3.593911493,99
840,3.59622897,175
841,3.599004597,192
842,3.609783839,891
843,3.619679651,891
844,3.6229842,99
845,3.629759913,923
846,3.641524289,715
847,3.643241274,190
848,3.643538114,99
849,3.649985323,711
850,3.650280517,183
851,3.652840604,192
852,3.660044854,711
853,3.66141071,99
854,3.670340858,711
855,3.678971112,711
856,3.679937976,99
857,3.689182296,743
858,3.693455055,190
859,3.702059272,743
860,3.703277296,99
861,3.705247981,200
862,3.71214731,743
863,3.732280046,1015
864,3.73597728,99
865,3.742540872,1011
866,3.743347034,99
867,3.74442635,99
868,3.748159936,205
869,3.754806162,196
870,3.75525362,197
871,3.763309319,1043
872,3.774506432,695
873,3.776455075,99
874,3.785193663,695
875,3.791363156,695
876,3.792755638,99
877,3.795107725,197
878,3.798034544,105
879,3.798449146,60
880,3.801291222,695
881,3.811555848,200
882,3.811999584,695
883,3.81276193,99
884,3.822145435,727
885,3.835671811,727
886,3.837182717,99
887,3.84862786,727
888,3.85572702,903
889,3.858380604,99
890,3.860894492,189
891,3.862180673,191
892,3.863039849,197
893,3.874478192,899
894,3.883390892,931
895,3.885395975,99
896,3.895897608,647
897,3.901168871,195
898,3.903986521,101
899,3.904093854,54
900,3.904996067,105
901,3.905428065,60
902,3.905670031,647
903,3.90708847,99
904,3.916678422,647
905,3.917691293,198
906,3.923223833,647
907,3.924597375,99
908,3.925876624,171
909,3.931816741,202
910,3.933474926,103
911,3.93347503,647
912,3.934880896,101
913,3.934915419,54
914,3.935204148,103
915,3.937286427,105
916,3.937631834,101
917,3.937631969,60
918,3.944501497,679
919,3.945804217,99
920,3.958392384,679
921,3.963974789,679
922,3.965753316,99
923,3.971082858,203
924,3.971781302,191
925,3.973498108,991
926,3.978376118,54
927,3.980742168,64
928,3.986126988,188
929,3.99325074,991
930,3.994660593,99
931,3.999794956,193
932,4.003593708,1023
933,4.015152376,679
934,4.016451299,99
935,4.032905448,679
936,4.035894518,679
937,4.037592007,99
938,4.038871589,189
939,4.046359305,679
940,4.053868545,183
941,4.054983881,203
942,4.058273083,679
943,4.059247608,99
944,4.06835267,711
945,4.068353216,711
946,4.071004287,99
947,4.071508399,103
948,4.072049925,99
949,4.082242419,111
950,4.086248063,711
951,4.087747161,99
952,4.093503032,205
953,4.101442045,93
954,4.103159455,97
955,4.103723998,60
956,4.104553165,193
957,4.106392081,891
958,4.106392319,891
959,4.107611942,99
960,4.137461885,923
961,4.137462638,635
962,4.138978528,99
963,4.142233002,191
964,4.151032733,635
965,4.151033148,635
966,4.152476877,103
967,4.152842078,158
968,4.15578348,193
969,4.158128778,196
970,4.160985347,635
971,4.165730123,99
972,4.167976868,635
973,4.177880174,667
974,4.178699746,99
975,4.189952895,667
976,4.194903776,203
977,4.200612647,667
978,4.201741782,99
979,4.208547438,211
980,4.210261082,919
981,4.219873842,919
982,4.220941268,99
983,4.233697023,171
984,4.238452319,951
985,4.249416565,667
986,4.250644155,99
987,4.255646622,204
988,4.259974181,667
989,4.267291116,198
990,4.272476291,667
991,4.272476472,667
992,4.273620426,197
993,4.276637239,103
994,4.27814955,663
995,4.278900858,99
996,4.289795003,695
997,4.296357854,106
998,4.296358265,146
999,4.297755389,106
1000,4.29851549,695
1001,4.299194695,99
1002,4.300024134,209
1003,4.309358559,695
1004,4.313521786,187
1005,4.327602951,177
1006,4.329713333,851
1007,4.331005026,99
1008,4.339679801,851
1009,4.353874978,883
1010,4.35768325,99
1011,4.363798924,675
1012,4.373402328,675
1013,4.374825489,99
1014,4.379992297,182
1015,4.381484538,184
1016,4.383135434,675
1017,4.383135704,99
1018,4.384277955,99
1019,4.387098104,188
1020,4.39252495,675
1021,4.405207277,675
1022,4.411538498,99
1023,4.412625167,707
1024,4.423539542,707
1025,4.428264179,99
1026,4.42872417,193
1027,4.434861527,707
1028,4.437832364,196
1029,4.449455502,915
1030,4.450836648,99
1031,4.453178942,194
1032,4.454046388,192
1033,4.463085068,915
1034,4.471623684,947
1035,4.472536245,99
1036,4.481804169,687
1037,4.493159865,687
1038,4.497591332,99
1039,4.498133767,197
1040,4.503269601,687
1041,4.505538588,207
1042,4.513684897,687
1043,4.51477421,99
1044,4.526412806,687
1045,4.536608104,719
1046,4.539027103,99
1047,4.541524662,203
1048,4.546919685,719
1049,4.549716176,187
1050,4.556248821,187
1051,4.556656352,719
1052,4.5591094,187
1053,4.574441467,108
1054,4.574442033,879
1055,4.583068493,99
1056,4.584648547,879
1057,4.594831264,911
1058,4.595878108,99
1059,4.59939758,181
1060,4.606755027,651
1061,4.606755271,651
1062,4.607641427,103
1063,4.608109703,185
1064,4.629726923,651
1065,4.629727427,651
1066,4.63052648,99
1067,4.646110284,172
1068,4.652079394,651
1069,4.652079685,683
1070,4.653361856,99
1071,4.666172328,683
1072,4.66617276,683
1073,4.668780932,103
1074,4.673587522,170
1075,4.674632038,148
1076,4.690173577,1135
1077,4.690174244,631
1078,4.692367464,99
1079,4.694885784,99
1080,4.696074329,99
1081,4.70036397,145
1082,4.710749424,631
1083,4.710749987,631
1084,4.712000917,103
1085,4.71481481,142
1086,4.728947471,631
1087,4.728947981,631
1088,4.730127336,99
1089,4.748446339,663
1090,4.748446783,663
1091,4.74980803,99
1092,4.756506525,131
1093,4.769838147,663
1094,4.769839007,93
1095,4.769939933,54
1096,4.770613688,99
1097,4.778815921,129
1098,4.783460521,127
1099,4.788143918,141
1100,4.821018757,1363
1101,4.821840044,153
1102,4.830594011,687
1103,4.831734376,99
1104,4.835506347,160
1105,4.838647078,687
1106,4.846682968,97
1107,4.847186462,60
1108,4.847406654,687
1109,4.847728362,185
1110,4.848615209,151
1111,4.849901099,99
1112,4.858246695,687
1113,4.870271179,687
1114,4.872027107,99
1115,4.878338813,54
1116,4.878828737,54
1117,4.878840083,54
1118,4.87919257,54
1119,4.879273561,54
1120,4.879357724,54
1121,4.879419611,54
1122,4.879483917,54
1123,4.879572569,101
1124,4.879573008,60
1125,4.879573051,60
1126,4.879573091,60
1127,4.879573134,60
1128,4.879573175,60
1129,4.879573217,60
1130,4.879573258,60
1131,4.879658116,60
1132,4.881046338,105
1133,4.881512705,60
1134,4.882649464,719
1135,4.891183165,142
1136,4.893238593,719
1137,4.897533132,99
1138,4.900462069,719
1139,4.903120364,144
1140,4.922384739,1331
1141,4.923605463,99
1142,4.932369567,735
1143,4.941953222,133
1144,4.942241116,735
1145,4.943632718,99
1146,4.948125685,175
1147,4.953534846,735
1148,4.955923187,125
1149,4.958073237,119
1150,4.962443561,735
1151,4.963606381,99
1152,4.972531781,731
1153,4.982828571,763
1154,4.983762272,99
1155,4.991996577,763
1156,5.005903853,763
1157,5.010694152,99
1158,5.011472628,114
1159,5.011795584,118
1160,5.023806492,847
1161,5.035188334,847
1162,5.036872879,99
1163,5.044656096,879
1164,5.047234518,112
1165,5.061951022,115
1166,5.063585547,114
1167,5.094925208,99
1168,5.096510759,99
1169,5.099531797,113
1170,5.105683282,671
1171,5.11464923,671
1172,5.115216252,99
1173,5.121791126,113
1174,5.123799977,671
1175,5.130938187,111
1176,5.136597442,671
1177,5.137913733,99
1178,5.146028248,671
1179,5.156127469,703
1180,5.157215247,99
1181,5.167658747,703
1182,5.168428576,113
1183,5.170508236,112
1184,5.177556509,703
1185,5.178586567,99
1186,5.179417302,113
1187,5.194156912,983
1188,5.203939247,983
1189,5.206293179,99
1190,5.223736546,1011
1191,5.224561559,115
1192,5.234211018,719
1193,5.24310424,113
1194,5.243575134,99
1195,5.248613287,719
1196,5.258859806,715
1197,5.260161621,99
1198,5.266619142,715
1199,5.266619424,715
1200,5.269290902,99
1201,5.271641563,111
1202,5.272080634,113
1203,5.285489181,747
1204,5.285489765,747
1205,5.286516473,99
1206,5.287015565,110
1207,5.299715727,109
1208,5.309806101,747
1209,5.321095072,105
1210,5.321633839,60
1211,5.325114564,867
1212,5.325115061,867
1213,5.329829976,103
1214,5.342496242,108
1215,5.34960707,899
1216,5.350581931,99
1217,5.351557042,110
1218,5.351866199,109
1219,5.368446835,667
1220,5.368447048,667
1221,5.369535255,103
1222,5.388589905,667
1223,5.388590204,667
1224,5.39016685,103
1225,5.393512206,111
1226,5.400865247,187
1227,5.406565174,667
1228,5.406565621,699
1229,5.407445612,109
1230,5.409272188,99
1231,5.419910456,699
1232,5.430122625,699
1233,5.431068325,99
1234,5.446010943,109
1235,5.447932538,851
1236,5.459226203,111
1237,5.459934549,113
1238,5.465508453,847
1239,5.465508818,101
1240,5.466874061,99
1241,5.46860176,879
1242,5.47043247,101
1243,5.470647171,54
1244,5.480873213,206
1245,5.481182123,105
1246,5.481614444,60
1247,5.501038054,152
1248,5.512147996,699
1249,5.512908267,182
1250,5.51317738,99
1251,5.519660755,699
1252,5.532205429,699
1253,5.533051936,99
1254,5.542346128,699
1255,5.543658207,158
1256,5.546868887,99
1257,5.547712569,99
1258,5.551971503,196
1259,5.553871674,699
1260,5.560486571,731
1261,5.562683224,99
1262,5.566697132,174
1263,5.568981346,170
1264,5.570193878,731
1265,5.5834528,731
1266,5.587404786,99
1267,5.58811388,169
1268,5.590450709,108
1269,5.592139483,947
1270,5.611649975,209
1271,5.612103875,60
1272,5.617651684,947
1273,5.619088563,99
1274,5.619516692,166
1275,5.62345454,979
1276,5.62745538,106
1277,5.627455485,106
1278,5.631990701,675
1279,5.636670928,99
1280,5.642162985,675
1281,5.642273067,163
1282,5.654215724,671
1283,5.655650205,99
1284,5.66349689,671
1285,5.671746618,170
1286,5.672183349,164
1287,5.674279153,671
1288,5.675825573,99
1289,5.684411997,146
1290,5.684412678,106
1291,5.684412887,703
1292,5.685663441,155
1293,5.68653764,106
1294,5.693278439,703
1295,5.6942466,99
1296,5.698506034,155
1297,5.704022654,703
1298,5.711881846,191
1299,5.714031774,875
1300,5.724534038,875
1301,5.725764634,99
1302,5.743150119,907
1303,5.751439748,152
1304,5.760647382,153
1305,5.76263533,149
1306,5.763456235,683
1307,5.766776127,99
1308,5.776361362,683
1309,5.783943972,683
1310,5.784711674,99
1311,5.788863111,158
1312,5.793182679,683
1313,5.805562882,106
1314,5.806140456,151
1315,5.80679791,683
1316,5.807594122,99
1317,5.816291904,715
1318,5.829108752,715
1319,5.830299044,99
1320,5.835926028,715
1321,5.847351817,54
1322,5.85425191,151
1323,5.855787556,963
1324,5.855978977,145
1325,5.856750961,99
1326,5.857214716,99
1327,5.860472897,140
1328,5.867123182,963
1329,5.885934383,995
1330,5.887215696,99
1331,5.888350016,101
1332,5.888443315,54
1333,5.888684136,105
1334,5.889171046,60
1335,5.893956262,126
1336,5.897505574,691
1337,5.906465599,691
1338,5.90950878,99
1339,5.910574747,119
1340,5.917817043,691
1341,5.921294444,412
1342,5.921848658,60
1343,5.930812318,691
1344,5.934458447,99
1345,5.936013683,691
1346,5.946180211,723
1347,5.947138874,99
1348,5.951274397,110
1349,5.958156529,723
1350,5.960974898,107
1351,5.961968117,110
1352,5.968071928,723
1353,5.968072396,863
1354,5.969124499,99
1355,5.98646248,863
1356,5.987995873,99
1357,5.998527613,111
1358,6.008137216,895
1359,6.015560562,108
1360,6.029552199,703
